6.288231846863515884e+00,-9.957513016266172912e+00,2.052031744259442014e+00
2.187664757190107423e+01,-2.079958410700529114e+01,-1.642695490698600480e+01
1.721311050515630114e+01,1.981542489102370297e-01,1.113065406866879670e+01
5.490379321544194724e+00,-9.319793538580666947e+00,1.982100537574760679e+00
1.367134566400121187e+01,4.955666230517612014e+00,-4.334731738014916402e+00
1.140264423563923479e+01,-9.660662994810005344e+00,-1.039035574446679178e+01
5.342770846175468158e+00,-7.064787817268452841e+00,2.977920359528680727e+00
2.369322651183931328e+01,-1.432866216139283289e+01,-2.203828131861419592e+01
1.594011115481313468e+01,4.619151222971244586e+00,4.692307455549049600e+00
6.499106497661962578e+00,-1.133153512055212886e+01,2.118913732934650351e+00
1.080906507359198798e+01,-6.525758088272249680e+00,-1.026523466698498943e+01
6.556333799011085262e+00,-1.061305377540915984e+01,2.144259048455944949e+00
2.929075158039343041e+00,-5.953068741910248818e+00,-3.808203633364732887e-01
1.297904638339607253e+01,1.456696610600034525e+00,-7.918572770092177748e+00
6.309235265547667559e+00,-8.885855213093098115e+00,2.091471114828243216e+00
6.968765080561007963e+00,-9.070070162589312091e+00,3.712899488857235752e+00
8.905071442536065973e+00,-1.403150564629828168e+01,-3.195270741683479354e+00
7.101847620133860062e+00,-1.063721392640442787e+01,1.874715573549484482e+00
4.362535942741251560e+00,-5.713938190505494674e+00,1.350129942869185307e+00
1.251581606957957682e+01,-2.633542356310522692e+00,-9.490944212634209620e+00
7.636584994163911233e+00,-1.360049080457358173e+01,-1.287592759595214575e+00
9.111226649569411862e+00,-1.428603507943711293e+01,-2.710415534797347981e+00
1.501817630340857157e+01,3.870835309109950551e+00,6.830832270556736141e+00
4.362217512730367730e+00,-6.466821492528233684e+00,8.138737040758132757e-01
6.528393214210133522e+00,-1.157409016294481319e+01,2.182500134493769117e+00
5.628186384095875461e+00,-8.393146065573059644e+00,1.914179067379764732e+00
2.935506333229600973e+00,-6.654111818472083328e+00,6.521084254319517992e-01
1.208946183241823391e+01,-3.587576163695978426e+00,-1.001890258092026720e+01
2.485014687271074862e+01,-1.915279325613446382e+00,-2.258623614937050661e+01
9.582160487921347780e+00,-1.399533056416461108e+01,-5.469072263978428161e+00
1.447885245353093353e+01,3.058495539013807551e+00,-5.349600905983349364e+00
1.875349824483936345e+01,-1.920579656913320576e+01,1.099209200710477319e+01
1.050125911918851962e+01,-1.174595737959472252e+01,-7.282450329067729378e+00
7.918319476895185005e+00,-1.209115225941405924e+01,1.676691757003101912e+00
6.129831269207294042e+00,-8.515025349849473457e+00,2.551153877009085136e+00
8.374151376459261442e+00,-1.318515109089289972e+01,-1.131063725662658337e+00
1.258961111934922528e+01,-2.699437102445024550e+00,-1.034215723011696930e+01
3.007843886718459370e+00,-6.807017696208778723e+00,-5.141797716607114932e-01
2.434815117930565265e+01,1.560037429864643777e+00,-2.094721049017575609e+01
1.252718372150153492e+01,1.079288140381623684e+00,-8.338216100559519006e+00
1.890638368510957434e+01,-1.212067606210131210e+01,1.485897268385905967e+01
9.154213841601890778e+00,-1.340203759110870863e+01,-7.120491082589706089e-01
8.241832831426105344e+00,-1.334680345509104171e+01,-1.798901463017805513e+00
3.590145287165296129e+00,-5.748355277727799972e+00,-4.129280893392439644e-02
1.467808038914389179e+01,3.436740764410431304e+00,7.281320675425378752e+00
7.191779635309993424e+00,-1.170530056957410636e+01,1.752096559517208441e+00
5.917997997038180635e+00,-8.717297232945703911e+00,2.958915039140964431e+00
1.658685913343362728e+01,-9.100033605054642649e-01,1.280023656196929061e+01
4.505443027576931492e+00,-7.719297890604655876e+00,1.146344612089289505e+00
1.382340354075000555e+01,3.978879263863341897e+00,-5.691816123194650245e+00
6.145338428055142188e+00,-1.062385818698043138e+01,2.126365379001312395e+00
4.671844005724754112e+00,-6.983735621911425717e+00,2.474887847836762411e+00
3.759647875590362176e+00,-5.543208876407263119e+00,4.921790262517138359e-01
5.631116239806615908e+00,-7.577183490976068470e+00,1.373779391459581056e+00
1.486588424198012781e+01,4.155780650560180867e+00,6.539216165168409312e+00
3.876845310323536964e+00,-6.642837223592044538e+00,1.897131845500823921e+00
